merchant_id,business_age_months,qris_volume_monthly,qris_active_days,ecommerce_rating,pln_delay_days,pdam_bill_avg,pdam_late_payments,risk_level,pln_delay_days_isna,ecommerce_rating_isna,pdam_bill_avg_isna,pdam_late_payments_isna,business_category_fnb,business_category_jasa,business_category_nan,business_category_retail,qris_active_ratio,pln_delay_ratio,volume_to_age_ratio,chronic_pln_delay,has_both_utilities
UMKM-00267,15,10538735,2,2.7,5.0,409763.0,0.0,1,0,0,0,0,1,0,0,0,0.06666666666666667,0.3125,658670.9375,0,1
UMKM-00268,98,17614866,20,3.0,2.0,0.0,0.0,0,0,1,1,0,0,0,0,1,0.6666666666666666,0.020202020202020204,177927.9393939394,0,0
UMKM-00269,109,38471432,29,3.0,2.0,463973.0,1.0,0,0,1,0,0,1,0,0,0,0.9666666666666667,0.01818181818181818,349740.2909090909,0,1
UMKM-00270,72,34016347,10,3.0,2.0,345251.0,2.0,0,0,1,0,0,0,0,0,1,0.3333333333333333,0.0273972602739726,465977.3561643836,0,1
UMKM-00271,97,11603512,21,1.6,30.0,446078.0,0.0,2,0,0,0,0,0,0,0,1,0.7,0.30612244897959184,118403.1836734694,1,1
UMKM-00272,89,42727974,24,4.9,0.0,132533.0,3.0,0,0,0,0,0,0,1,0,0,0.8,0.0,474755.26666666666,0,1
UMKM-00273,72,36905148,2,3.0,0.0,67487.0,3.0,1,0,0,0,0,0,1,0,0,0.06666666666666667,0.0,505549.9726027397,0,1
UMKM-00274,64,13876169,29,3.0,0.0,340497.0,1.0,1,0,1,0,0,0,1,0,0,0.9666666666666667,0.0,213479.52307692307,0,1
UMKM-00275,6,44762496,23,3.0,15.0,58984.0,0.0,1,0,1,0,0,1,0,0,0,0.7666666666666667,2.142857142857143,6394642.285714285,1,1
UMKM-00278,103,37323086,22,3.0,0.0,218351.0,1.0,0,1,1,0,0,1,0,0,0,0.7333333333333333,0.0,358875.82692307694,0,0
UMKM-00279,81,8061944,7,2.1,0.0,90080.0,0.0,0,1,0,0,0,0,0,0,1,0.23333333333333334,0.0,98316.39024390244,0,0
UMKM-00280,8,27548036,3,1.3,0.0,324983.0,1.0,1,1,0,0,0,0,1,0,0,0.1,0.0,3060892.888888889,0,0
UMKM-00283,40,48262613,30,3.8,0.0,411018.0,2.0,0,0,0,0,0,0,0,0,1,1.0,0.0,1177136.9024390243,0,1
UMKM-00284,26,12569471,28,3.9,0.0,353643.0,0.0,0,0,0,0,1,1,0,0,0,0.9333333333333333,0.0,465535.962962963,0,1
UMKM-00286,38,40611606,12,3.7,2.0,448572.0,0.0,0,0,0,0,0,0,1,0,0,0.4,0.05128205128205128,1041323.2307692308,0,1
UMKM-00288,35,11031671,8,3.9,2.0,388070.0,0.0,0,0,0,0,0,0,0,0,1,0.26666666666666666,0.05555555555555555,306435.30555555556,0,1
UMKM-00289,48,7134678,20,3.0,15.0,341922.0,0.0,0,0,1,0,0,1,0,0,0,0.6666666666666666,0.30612244897959184,145605.67346938775,1,1
UMKM-00290,105,42947371,2,1.6,0.0,155528.0,1.0,1,0,0,0,0,1,0,0,0,0.06666666666666667,0.0,405163.87735849054,0,1
UMKM-00291,38,16911898,24,2.0,0.0,375336.0,1.0,1,0,0,0,0,0,0,0,1,0.8,0.0,433638.41025641025,0,1
UMKM-00292,92,38531240,24,4.1,0.0,233255.0,0.0,0,0,0,0,0,1,0,0,0,0.8,0.0,414314.40860215056,0,1
UMKM-00294,103,43155894,28,3.0,0.0,178219.0,1.0,0,0,1,0,0,1,0,0,0,0.9333333333333333,0.0,414960.51923076925,0,1
UMKM-00295,21,39298785,10,2.4,0.0,79980.0,0.0,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.0,1786308.4090909092,0,1
UMKM-00296,110,25037435,10,1.0,0.0,216891.0,3.0,1,0,0,0,0,1,0,0,0,0.3333333333333333,0.0,225562.47747747749,0,1
UMKM-00297,81,3956156,25,4.0,30.0,64065.0,0.0,1,0,0,0,0,0,0,0,1,0.8333333333333334,0.36585365853658536,48245.80487804878,1,1
UMKM-00298,98,20058912,13,3.2,0.0,437505.0,0.0,0,0,0,0,0,0,0,0,1,0.43333333333333335,0.0,202615.27272727274,0,1
UMKM-00299,117,16030066,15,3.0,0.0,322703.0,0.0,0,0,1,0,0,1,0,0,0,0.5,0.0,135848.01694915254,0,1
UMKM-00300,72,35687675,9,3.0,0.0,174514.0,0.0,0,0,1,0,0,0,0,0,0,0.3,0.0,488872.2602739726,0,1
UMKM-00301,73,34559109,30,2.1,30.0,123969.0,3.0,2,0,0,0,0,0,0,0,1,1.0,0.40540540540540543,467014.9864864865,1,1
UMKM-00302,37,9593188,30,3.0,0.0,189728.0,0.0,0,0,1,0,0,0,1,0,0,1.0,0.0,252452.31578947368,0,1
UMKM-00304,111,17202721,9,2.0,0.0,243060.0,0.0,0,0,0,0,0,0,0,0,1,0.3,0.0,153595.7232142857,0,1
UMKM-00305,25,28217933,25,3.0,0.0,81477.0,1.0,1,1,1,0,0,1,0,0,0,0.8333333333333334,0.0,1085305.1153846155,0,0
UMKM-00306,93,20286179,19,4.2,2.0,156111.0,3.0,1,0,0,0,0,1,0,0,0,0.6333333333333333,0.02127659574468085,215810.414893617,0,1
UMKM-00308,86,28047758,8,3.9,0.0,330406.0,0.0,0,0,0,0,0,0,0,0,1,0.26666666666666666,0.0,322388.0229885057,0,1
UMKM-00309,77,1558745,14,2.0,0.0,377231.0,2.0,1,0,0,0,0,0,1,0,0,0.4666666666666667,0.0,19983.910256410258,0,1
UMKM-00310,104,26732643,8,4.8,0.0,218721.0,0.0,0,0,0,0,0,1,0,0,0,0.26666666666666666,0.0,254596.6,0,1
UMKM-00311,48,15884399,6,3.2,2.0,497004.0,0.0,1,0,0,0,0,1,0,0,0,0.2,0.04081632653061224,324171.4081632653,0,1
UMKM-00312,56,49701012,25,1.1,0.0,101686.0,1.0,1,1,0,0,0,1,0,0,0,0.8333333333333334,0.0,871947.5789473684,0,0
UMKM-00313,81,46741083,23,2.6,0.0,223937.0,4.0,1,0,0,0,0,0,0,0,0,0.7666666666666667,0.0,570013.2073170731,0,1
UMKM-00314,26,43137283,11,4.9,30.0,479793.0,0.0,1,0,0,0,0,0,0,1,0,0.36666666666666664,1.1111111111111112,1597677.148148148,1,1
UMKM-00315,34,48698365,19,3.9,0.0,386443.0,2.0,0,0,0,0,0,0,0,0,1,0.6333333333333333,0.0,1391381.857142857,0,1
UMKM-00316,7,13840143,13,2.2,0.0,268597.0,0.0,0,1,0,0,0,0,0,1,0,0.43333333333333335,0.0,1730017.875,0,0
UMKM-00317,117,37425173,21,3.3,0.0,270725.0,0.0,1,0,0,0,0,1,0,0,0,0.7,0.0,317162.4830508475,0,1
UMKM-00318,78,42464523,15,3.4,0.0,245399.0,3.0,0,0,0,0,0,0,1,0,0,0.5,0.0,537525.6075949367,0,1
UMKM-00319,29,35171855,28,1.1,0.0,241124.0,1.0,0,0,0,0,0,0,1,0,0,0.9333333333333333,0.0,1172395.1666666667,0,1
UMKM-00321,67,26802855,18,3.2,5.0,86409.0,1.0,0,0,0,0,0,0,0,0,1,0.6,0.07352941176470588,394159.6323529412,0,1
UMKM-00324,19,2250844,31,3.0,0.0,247264.0,0.0,2,0,1,0,0,0,0,1,0,1.0333333333333334,0.0,112542.2,0,1
UMKM-00325,89,1916094,19,3.0,0.0,196681.0,0.0,0,0,0,0,0,1,0,0,0,0.6333333333333333,0.0,21289.933333333334,0,1
UMKM-00327,60,44030025,19,1.6,2.0,173828.0,1.0,0,0,0,0,0,1,0,0,0,0.6333333333333333,0.03278688524590164,721803.6885245901,0,1
UMKM-00328,39,34801321,7,3.4,2.0,447326.0,2.0,0,0,0,0,0,0,1,0,0,0.23333333333333334,0.05,870033.025,0,1
UMKM-00331,85,24392532,12,1.9,0.0,243616.0,1.0,0,0,0,0,0,0,0,0,1,0.4,0.0,283634.0930232558,0,1
UMKM-00333,66,23046478,5,4.6,0.0,476290.0,0.0,0,0,0,0,0,0,0,1,0,0.16666666666666666,0.0,343977.2835820895,0,1
UMKM-00334,113,15756739,15,3.0,5.0,222736.0,0.0,0,0,1,0,0,0,1,0,0,0.5,0.043859649122807015,138217.00877192983,0,1
UMKM-00338,81,6236840,5,2.0,0.0,324329.0,0.0,1,0,0,0,0,0,0,0,0,0.16666666666666666,0.0,76059.0243902439,0,1
UMKM-00340,69,36297659,14,3.0,0.0,464094.0,0.0,0,0,1,0,0,0,0,1,0,0.4666666666666667,0.0,518537.9857142857,0,1
UMKM-00341,33,11760301,14,2.6,0.0,313540.0,2.0,1,0,0,0,0,0,1,0,0,0.4666666666666667,0.0,345891.20588235295,0,1
UMKM-00342,105,30335471,13,1.3,2.0,315604.0,0.0,0,0,0,0,0,0,0,0,0,0.43333333333333335,0.018867924528301886,286183.6886792453,0,1
UMKM-00344,82,16763809,4,3.0,0.0,232386.0,2.0,1,0,1,0,0,0,0,0,1,0.13333333333333333,0.0,201973.60240963855,0,1
UMKM-00345,69,18363686,25,3.4,0.0,488605.0,1.0,1,0,0,0,0,1,0,0,0,0.8333333333333334,0.0,262338.3714285714,0,1
UMKM-00346,23,21751625,16,2.5,2.0,0.0,2.0,1,0,0,1,0,0,1,0,0,0.5333333333333333,0.08333333333333333,906317.7083333334,0,0
UMKM-00348,84,34731648,15,2.7,0.0,0.0,2.0,1,0,0,1,0,0,1,0,0,0.5,0.0,408607.62352941174,0,0
UMKM-00351,14,43066702,22,3.7,0.0,52655.0,0.0,0,0,0,0,0,0,1,0,0,0.7333333333333333,0.0,2871113.466666667,0,1
UMKM-00352,40,19595568,12,3.0,0.0,486321.0,0.0,0,0,0,0,0,0,0,0,1,0.4,0.0,477940.68292682926,0,1
UMKM-00354,59,37448990,28,3.0,2.0,111045.0,0.0,0,0,1,0,0,0,0,0,0,0.9333333333333333,0.03333333333333333,624149.8333333334,0,1
UMKM-00357,105,19444906,26,4.8,0.0,486854.0,1.0,0,0,0,0,0,0,0,1,0,0.8666666666666667,0.0,183442.50943396226,0,1
UMKM-00359,75,49070000,8,4.3,0.0,260161.0,1.0,0,0,0,0,0,0,0,0,1,0.26666666666666666,0.0,645657.8947368421,0,1
UMKM-00360,60,22196641,25,2.0,30.0,104322.0,1.0,0,0,0,0,0,1,0,0,0,0.8333333333333334,0.4918032786885246,363879.3606557377,1,1
UMKM-00361,23,44912076,2,2.7,5.0,413944.0,0.0,2,0,0,0,0,0,0,0,1,0.06666666666666667,0.20833333333333334,1871336.5,0,1
UMKM-00363,64,6017226,4,1.6,0.0,447438.0,1.0,2,1,0,0,0,0,0,0,1,0.13333333333333333,0.0,92572.7076923077,0,0
UMKM-00364,2,13300059,19,3.9,0.0,101141.0,1.0,1,0,0,0,0,0,0,0,1,0.6333333333333333,0.0,4433353.0,0,1
UMKM-00365,23,3746153,19,3.8,2.0,60716.0,0.0,0,0,0,0,0,0,0,0,1,0.6333333333333333,0.08333333333333333,156089.70833333334,0,1
UMKM-00366,106,26138143,4,3.2,15.0,110644.0,3.0,2,0,0,0,0,1,0,0,0,0.13333333333333333,0.14018691588785046,244281.71028037384,1,1
UMKM-00367,45,49212066,9,3.3,5.0,175650.0,0.0,0,0,0,0,0,0,1,0,0,0.3,0.10869565217391304,1069827.5217391304,0,1
UMKM-00368,27,18881404,15,1.4,0.0,0.0,1.0,0,1,0,1,0,0,0,0,1,0.5,0.0,674335.8571428572,0,0
UMKM-00371,29,13098334,24,2.2,0.0,182454.0,0.0,0,0,0,0,0,0,0,0,1,0.8,0.0,436611.13333333336,0,1
UMKM-00372,63,25069712,29,4.6,0.0,260970.0,2.0,0,0,0,0,0,0,0,0,1,0.9666666666666667,0.0,391714.25,0,1
UMKM-00373,85,22902830,13,3.3,2.0,185239.0,0.0,0,0,0,0,0,0,0,0,1,0.43333333333333335,0.023255813953488372,266311.9767441861,0,1
UMKM-00374,102,21560328,21,4.0,5.0,298926.0,0.0,0,0,0,0,0,1,0,0,0,0.7,0.04854368932038835,209323.572815534,0,1
UMKM-00376,78,24962516,27,1.8,0.0,415993.0,0.0,0,0,0,0,0,0,1,0,0,0.9,0.0,315981.2151898734,0,1
UMKM-00377,103,11056396,29,3.4,15.0,276895.0,0.0,2,0,0,0,0,0,0,0,1,0.9666666666666667,0.14423076923076922,106311.5,1,1
UMKM-00378,14,18045818,18,4.0,0.0,131117.0,0.0,0,1,0,0,0,1,0,0,0,0.6,0.0,1203054.5333333334,0,0
UMKM-00383,112,33800222,21,3.1,2.0,124963.0,0.0,0,0,0,0,0,1,0,0,0,0.7,0.017699115044247787,299117.00884955755,0,1
UMKM-00384,13,45134346,14,3.0,0.0,104534.0,0.0,0,1,1,0,0,0,0,1,0,0.4666666666666667,0.0,3223881.8571428573,0,0
UMKM-00385,96,46789743,10,2.2,0.0,479967.0,2.0,1,0,0,0,0,0,1,0,0,0.3333333333333333,0.0,482368.4845360825,0,1
UMKM-00387,39,38297281,23,4.6,2.0,336265.0,2.0,0,0,0,0,0,0,0,0,1,0.7666666666666667,0.05,957432.025,0,1
UMKM-00388,37,26259300,5,4.1,0.0,121736.0,1.0,0,0,0,0,0,0,0,1,0,0.16666666666666666,0.0,691034.2105263158,0,1
UMKM-00389,7,34668992,16,4.4,2.0,261369.0,3.0,0,0,0,0,0,0,0,0,1,0.5333333333333333,0.25,4333624.0,0,1
UMKM-00390,7,6115011,27,4.6,5.0,203198.0,4.0,1,0,0,0,0,0,1,0,0,0.9,0.625,764376.375,0,1
UMKM-00391,54,19127203,30,3.0,15.0,111581.0,0.0,1,0,1,0,0,0,0,0,0,1.0,0.2727272727272727,347767.32727272727,1,1
UMKM-00393,80,1549656,8,2.8,5.0,338267.0,2.0,1,0,0,0,0,1,0,0,0,0.26666666666666666,0.06172839506172839,19131.555555555555,0,1
UMKM-00394,86,17592258,9,1.0,0.0,101036.0,0.0,0,0,0,0,0,0,0,1,0,0.3,0.0,202209.8620689655,0,1
UMKM-00395,46,29604680,20,3.0,0.0,442206.0,0.0,1,0,0,0,0,0,0,1,0,0.6666666666666666,0.0,629886.8085106383,0,1
UMKM-00397,47,21180425,30,1.8,0.0,196662.0,0.0,1,0,0,0,0,1,0,0,0,1.0,0.0,441258.8541666667,0,1
UMKM-00398,103,45040993,28,3.6,0.0,489481.0,0.0,0,0,0,0,0,0,0,0,1,0.9333333333333333,0.0,433086.4711538461,0,1
UMKM-00401,77,42844417,10,2.0,2.0,72701.0,0.0,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.02564102564102564,549287.3974358974,0,1
UMKM-00403,110,45721257,0,1.8,0.0,353322.0,0.0,1,0,0,0,0,0,1,0,0,0.0,0.0,411903.2162162162,0,1
UMKM-00404,66,19116299,20,3.3,2.0,155734.0,3.0,0,0,0,0,0,0,0,0,1,0.6666666666666666,0.029850746268656716,285317.89552238805,0,1
UMKM-00405,36,39959104,22,2.9,0.0,349262.0,4.0,1,0,0,0,0,0,0,0,1,0.7333333333333333,0.0,1079975.7837837837,0,1
UMKM-00406,84,38257799,8,3.1,0.0,75387.0,0.0,0,0,0,0,0,0,1,0,0,0.26666666666666666,0.0,450091.75294117647,0,1
UMKM-00407,106,42529775,0,1.5,5.0,107613.0,2.0,1,0,0,0,0,1,0,0,0,0.0,0.04672897196261682,397474.5327102804,0,1
UMKM-00408,109,40488817,20,3.1,0.0,358810.0,0.0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.0,368080.15454545454,0,1
UMKM-00409,20,47749580,21,1.2,0.0,220207.0,1.0,0,0,0,0,0,1,0,0,0,0.7,0.0,2273789.523809524,0,1
UMKM-00410,17,46931435,3,4.5,0.0,79554.0,0.0,1,0,0,0,0,0,0,0,1,0.1,0.0,2607301.9444444445,0,1
UMKM-00411,37,17954692,0,2.4,0.0,431531.0,1.0,1,0,0,0,0,0,0,0,1,0.0,0.0,472491.8947368421,0,1
UMKM-00412,71,2199217,9,4.4,0.0,274389.0,0.0,0,1,0,0,0,0,0,0,0,0.3,0.0,30544.680555555555,0,0
UMKM-00413,22,32193070,14,3.0,0.0,92146.0,0.0,0,0,1,0,0,0,0,0,1,0.4666666666666667,0.0,1399698.6956521738,0,1
UMKM-00415,14,14507188,28,2.3,5.0,456204.0,0.0,0,0,0,0,0,0,0,0,1,0.9333333333333333,0.3333333333333333,967145.8666666667,0,1
UMKM-00416,50,33596266,4,1.9,0.0,233191.0,4.0,2,0,0,0,0,0,0,0,1,0.13333333333333333,0.0,658750.3137254902,0,1
UMKM-00417,77,33122771,28,2.6,0.0,328600.0,4.0,1,0,0,0,0,0,0,1,0,0.9333333333333333,0.0,424650.91025641025,0,1
UMKM-00418,106,37504340,26,1.1,15.0,431825.0,2.0,2,0,0,0,0,0,0,1,0,0.8666666666666667,0.14018691588785046,350507.85046728974,1,1
UMKM-00419,33,46956920,24,4.7,30.0,434717.0,0.0,1,0,0,0,0,0,0,0,1,0.8,0.8823529411764706,1381085.8823529412,1,1
UMKM-00420,45,2931441,15,2.5,0.0,251650.0,0.0,0,0,0,0,0,0,1,0,0,0.5,0.0,63726.97826086957,0,1
UMKM-00421,6,47671201,15,5.0,0.0,472430.0,0.0,0,0,0,0,0,0,0,0,1,0.5,0.0,6810171.571428572,0,1
UMKM-00423,89,14716680,24,1.3,0.0,373549.0,0.0,0,0,0,0,0,0,0,0,1,0.8,0.0,163518.66666666666,0,1
UMKM-00425,72,27301554,0,3.0,0.0,268595.0,0.0,0,0,1,0,0,0,0,1,0,0.0,0.0,373993.8904109589,0,1
UMKM-00426,5,41054430,4,2.0,0.0,313021.0,2.0,0,0,0,0,0,0,0,1,0,0.13333333333333333,0.0,6842405.0,0,1
UMKM-00428,36,49753731,19,4.7,0.0,370244.0,0.0,0,0,0,0,0,0,0,0,1,0.6333333333333333,0.0,1344695.4324324324,0,1
UMKM-00429,21,33251324,4,3.0,5.0,267285.0,1.0,0,0,0,0,0,0,0,0,1,0.13333333333333333,0.22727272727272727,1511423.8181818181,0,1
UMKM-00431,32,46645125,28,2.1,0.0,412988.0,0.0,1,0,0,0,0,0,0,0,1,0.9333333333333333,0.0,1413488.6363636365,0,1
UMKM-00433,37,49655043,17,2.4,5.0,279457.0,2.0,1,0,0,0,0,0,0,1,0,0.5666666666666667,0.13157894736842105,1306711.6578947369,0,1
UMKM-00434,13,35396761,1,2.3,0.0,362627.0,0.0,1,0,0,0,0,1,0,0,0,0.03333333333333333,0.0,2528340.0714285714,0,1
UMKM-00435,58,44136622,15,2.0,0.0,377437.0,1.0,0,0,0,0,0,0,0,1,0,0.5,0.0,748078.3389830509,0,1
UMKM-00436,0,42297775,28,2.6,0.0,387594.0,0.0,2,0,0,0,0,1,0,0,0,0.9333333333333333,0.0,42297775.0,0,1
UMKM-00438,110,10277584,15,1.9,0.0,295299.0,0.0,0,1,0,0,0,0,0,0,1,0.5,0.0,92590.84684684685,0,0
UMKM-00442,86,17218864,16,3.0,0.0,181651.0,0.0,0,0,1,0,0,1,0,0,0,0.5333333333333333,0.0,197917.97701149425,0,1
UMKM-00443,59,36084764,3,1.1,0.0,324731.0,0.0,1,0,0,0,0,1,0,0,0,0.1,0.0,601412.7333333333,0,1
UMKM-00444,93,13707658,3,3.0,0.0,116181.0,1.0,1,0,1,0,0,0,0,0,1,0.1,0.0,145826.1489361702,0,1
UMKM-00445,98,5739023,24,4.2,2.0,229542.0,0.0,0,0,0,0,0,0,1,0,0,0.8,0.020202020202020204,57969.92929292929,0,1
UMKM-00447,53,34070232,13,4.5,0.0,197000.0,0.0,0,0,0,0,0,1,0,0,0,0.43333333333333335,0.0,630930.2222222222,0,1
UMKM-00448,46,15330983,23,4.2,0.0,404489.0,2.0,0,0,0,0,0,1,0,0,0,0.7666666666666667,0.0,326191.12765957444,0,1
UMKM-00449,112,18810506,10,3.0,0.0,93591.0,1.0,0,0,1,0,0,1,0,0,0,0.3333333333333333,0.0,166464.65486725664,0,1
UMKM-00450,41,39179967,24,4.4,2.0,344045.0,0.0,0,0,0,0,0,1,0,0,0,0.8,0.047619047619047616,932856.3571428572,0,1
UMKM-00451,114,47892742,27,2.6,15.0,143411.0,1.0,1,0,0,0,0,0,0,0,1,0.9,0.13043478260869565,416458.62608695653,1,1
UMKM-00452,1,41401561,6,3.2,5.0,189571.0,2.0,1,0,0,0,0,1,0,0,0,0.2,2.5,20700780.5,0,1
UMKM-00454,97,12835157,9,1.3,0.0,198490.0,0.0,2,1,0,0,0,1,0,0,0,0.3,0.0,130970.98979591837,0,0
UMKM-00456,62,9870046,30,1.6,0.0,306772.0,1.0,0,0,0,0,0,0,0,1,0,1.0,0.0,156667.39682539683,0,1
UMKM-00457,19,5768424,18,4.5,0.0,327390.0,0.0,0,0,0,0,0,1,0,0,0,0.6,0.0,288421.2,0,1
UMKM-00458,6,28871254,17,2.2,0.0,482001.0,1.0,1,0,0,0,0,1,0,0,0,0.5666666666666667,0.0,4124464.8571428573,0,1
UMKM-00459,20,10509388,5,2.3,0.0,153425.0,0.0,1,0,0,0,0,1,0,0,0,0.16666666666666666,0.0,500447.04761904763,0,1
UMKM-00460,96,11531544,27,1.3,0.0,425544.0,2.0,1,0,0,0,0,1,0,0,0,0.9,0.0,118881.89690721649,0,1
UMKM-00461,104,34398593,6,4.5,0.0,346647.0,0.0,0,0,0,0,0,0,1,0,0,0.2,0.0,327605.6476190476,0,1
UMKM-00463,37,21849307,11,3.5,0.0,378621.0,1.0,0,1,0,0,0,0,0,1,0,0.36666666666666664,0.0,574981.7631578947,0,0
UMKM-00466,31,21571084,24,3.0,5.0,248013.0,2.0,0,0,1,0,0,0,0,1,0,0.8,0.15625,674096.375,0,1
UMKM-00467,40,46639764,16,1.3,0.0,385144.0,1.0,1,0,0,0,0,0,0,1,0,0.5333333333333333,0.0,1137555.219512195,0,1
UMKM-00469,82,3058721,22,2.9,0.0,147565.0,0.0,1,0,0,0,0,1,0,0,0,0.7333333333333333,0.0,36852.06024096385,0,1
UMKM-00470,74,16733562,8,3.0,5.0,160123.0,2.0,2,0,1,0,0,0,0,0,0,0.26666666666666666,0.06666666666666667,223114.16,0,1
UMKM-00471,115,41946799,5,1.7,15.0,379225.0,0.0,2,0,0,0,0,0,1,0,0,0.16666666666666666,0.12931034482758622,361610.3362068966,1,1
UMKM-00472,7,23933441,1,3.9,2.0,428578.0,0.0,2,0,0,0,0,0,0,0,1,0.03333333333333333,0.25,2991680.125,0,1
UMKM-00474,119,16486047,8,3.0,0.0,188968.0,0.0,0,0,1,0,0,0,0,0,1,0.26666666666666666,0.0,137383.725,0,1
UMKM-00475,112,6393333,2,1.8,0.0,155634.0,0.0,2,0,0,0,0,1,0,0,0,0.06666666666666667,0.0,56578.16814159292,0,1
UMKM-00476,48,14482663,15,4.9,0.0,185360.0,0.0,0,1,0,0,0,0,1,0,0,0.5,0.0,295564.55102040817,0,0
UMKM-00477,51,5512121,24,1.1,2.0,468960.0,0.0,0,0,0,0,1,0,0,0,1,0.8,0.038461538461538464,106002.32692307692,0,1
UMKM-00478,110,7908008,23,3.0,0.0,71150.0,3.0,1,0,1,0,0,0,0,0,0,0.7666666666666667,0.0,71243.31531531531,0,1
UMKM-00479,112,43002112,28,3.1,2.0,400021.0,2.0,1,0,0,0,0,0,0,0,1,0.9333333333333333,0.017699115044247787,380549.66371681413,0,1
UMKM-00482,90,19941059,25,4.8,15.0,281961.0,0.0,2,0,0,0,0,0,0,1,0,0.8333333333333334,0.16483516483516483,219132.5164835165,1,1
UMKM-00485,104,21978606,22,3.6,0.0,358846.0,0.0,0,0,0,0,0,0,1,0,0,0.7333333333333333,0.0,209320.05714285714,0,1
UMKM-00486,116,43333002,3,2.9,0.0,331869.0,0.0,0,0,0,0,0,1,0,0,0,0.1,0.0,370367.53846153844,0,1
UMKM-00488,86,38685711,13,4.0,2.0,467294.0,0.0,0,0,0,0,0,1,0,0,0,0.43333333333333335,0.022988505747126436,444663.3448275862,0,1
UMKM-00490,99,14346122,6,3.0,2.0,68059.0,3.0,2,0,1,0,0,1,0,0,0,0.2,0.02,143461.22,0,1
UMKM-00491,81,33029948,7,4.8,2.0,68161.0,0.0,0,0,0,0,0,1,0,0,0,0.23333333333333334,0.024390243902439025,402804.243902439,0,1
UMKM-00493,17,44530178,18,3.0,0.0,402489.0,2.0,0,0,1,0,0,0,1,0,0,0.6,0.0,2473898.777777778,0,1
UMKM-00494,108,36640604,1,3.0,2.0,60687.0,0.0,0,0,1,0,0,0,1,0,0,0.03333333333333333,0.01834862385321101,336152.33027522935,0,1
UMKM-00495,22,35919697,0,4.3,0.0,394647.0,3.0,0,0,0,0,0,0,0,0,1,0.0,0.0,1561725.956521739,0,1
UMKM-00498,51,26281805,12,4.8,0.0,220590.0,0.0,0,0,0,0,0,0,1,0,0,0.4,0.0,505419.32692307694,0,1
UMKM-00501,48,10710622,23,1.0,2.0,211713.0,0.0,0,0,0,0,0,0,0,0,0,0.7666666666666667,0.04081632653061224,218584.1224489796,0,1
UMKM-00502,23,43231609,31,3.0,0.0,221800.0,0.0,1,0,1,0,0,1,0,0,0,1.0333333333333334,0.0,1801317.0416666667,0,1
UMKM-00503,77,26889895,29,2.1,0.0,362231.0,1.0,0,0,0,0,0,1,0,0,0,0.9666666666666667,0.0,344742.24358974356,0,1
UMKM-00504,91,16703721,5,3.8,15.0,486767.0,0.0,2,0,0,0,0,0,0,0,1,0.16666666666666666,0.16304347826086957,181562.1847826087,1,1
UMKM-00508,29,38331196,22,3.9,0.0,236505.0,0.0,1,0,0,0,0,1,0,0,0,0.7333333333333333,0.0,1277706.5333333334,0,1
UMKM-00509,24,29065499,9,2.0,0.0,420085.0,2.0,1,0,0,0,0,0,0,0,1,0.3,0.0,1162619.96,0,1
UMKM-00510,86,17635015,14,1.9,0.0,257459.0,0.0,1,0,0,0,0,0,0,0,0,0.4666666666666667,0.0,202701.32183908045,0,1
UMKM-00511,11,12788510,22,1.2,0.0,106561.0,0.0,1,0,0,0,0,1,0,0,0,0.7333333333333333,0.0,1065709.1666666667,0,1
UMKM-00513,74,37327651,0,3.6,0.0,389152.0,0.0,0,0,0,0,0,0,1,0,0,0.0,0.0,497702.0133333333,0,1
UMKM-00514,104,22642128,7,3.0,5.0,447190.0,2.0,0,0,0,0,0,0,0,0,1,0.23333333333333334,0.047619047619047616,215639.3142857143,0,1
UMKM-00515,24,19421389,2,1.1,2.0,265138.0,3.0,1,0,0,0,0,1,0,0,0,0.06666666666666667,0.08,776855.56,0,1
UMKM-00516,110,34239538,13,4.9,0.0,74053.0,0.0,0,0,0,0,0,0,0,1,0,0.43333333333333335,0.0,308464.30630630633,0,1
UMKM-00517,87,10357832,16,3.6,2.0,483288.0,0.0,0,0,0,0,0,0,0,0,1,0.5333333333333333,0.022727272727272728,117702.63636363637,0,1
UMKM-00519,73,31883787,5,2.1,0.0,269171.0,0.0,2,0,0,0,0,1,0,0,0,0.16666666666666666,0.0,430861.9864864865,0,1
UMKM-00520,104,40100068,4,3.6,0.0,484805.0,2.0,2,1,0,0,0,0,0,0,0,0.13333333333333333,0.0,381905.4095238095,0,0
UMKM-00523,45,34629236,28,3.7,15.0,88966.0,1.0,1,0,0,0,0,0,0,0,1,0.9333333333333333,0.32608695652173914,752809.4782608695,1,1
UMKM-00525,100,20754093,17,4.6,0.0,247715.0,0.0,0,0,0,0,0,0,1,0,0,0.5666666666666667,0.0,205486.0693069307,0,1
UMKM-00527,41,22734323,29,2.6,15.0,284362.0,0.0,2,0,0,0,0,0,1,0,0,0.9666666666666667,0.35714285714285715,541293.4047619047,1,1
UMKM-00528,47,19750087,14,4.8,30.0,282810.0,0.0,0,0,0,0,0,0,0,0,1,0.4666666666666667,0.625,411460.1458333333,1,1
